snapshot_date,mpn,source,status,http_status,match_type,matched_mpn,lead_time_weeks,detail,collected_at
2026-08-15,AD7478ARTZ-REEL7,digikey,ok,200.0,exact,AD7478ARTZ-REEL7,15.0,,2026-08-15T20:36:40+00:00
2026-08-15,AD5060ARJZ-1500RL7,digikey,ok,200.0,exact,AD5060ARJZ-1500RL7,35.0,,2026-08-15T20:36:42+00:00
2026-08-15,ADG408BNZ,digikey,ok,200.0,exact,ADG408BNZ,11.0,,2026-08-15T20:36:43+00:00
2026-08-15,ADP121UJZ-REDYKIT,digikey,ok,200.0,exact,ADP121UJZ-REDYKIT,10.0,,2026-08-15T20:36:44+00:00
2026-08-15,AD7686CRMZ,digikey,ok,200.0,exact,AD7686CRMZ,10.0,,2026-08-15T20:36:45+00:00
2026-08-15,AD7708BRUZ,digikey,ok,200.0,exact,AD7708BRUZ,26.0,,2026-08-15T20:36:47+00:00
2026-08-15,ADG734BRUZ,digikey,ok,200.0,exact,ADG734BRUZ,33.0,,2026-08-15T20:36:48+00:00
2026-08-15,AD5541ARZ,digikey,ok,200.0,exact,AD5541ARZ,39.0,,2026-08-15T20:36:49+00:00
2026-08-15,AD7797BRUZ,digikey,ok,200.0,exact,AD7797BRUZ,10.0,,2026-08-15T20:36:51+00:00
2026-08-15,AD7656BSTZ-1,digikey,ok,200.0,exact,AD7656BSTZ-1,27.0,,2026-08-15T20:36:52+00:00
2026-08-15,AD7665ASTZ,digikey,ok,200.0,exact,AD7665ASTZ,21.0,,2026-08-15T20:36:53+00:00
2026-08-15,AD7718BRZ,digikey,ok,200.0,exact,AD7718BRZ,10.0,,2026-08-15T20:36:55+00:00
2026-08-15,AD7688BRMZ,digikey,ok,200.0,exact,AD7688BRMZ,10.0,,2026-08-15T20:36:56+00:00
2026-08-15,AD7691BRMZ,digikey,ok,200.0,exact,AD7691BRMZ,10.0,,2026-08-15T20:36:58+00:00
2026-08-15,AD7730BRZ,digikey,ok,200.0,exact,AD7730BRZ,10.0,,2026-08-15T20:36:59+00:00
2026-08-15,AD7176-2BRUZ,digikey,ok,200.0,exact,AD7176-2BRUZ,19.0,,2026-08-15T20:37:00+00:00
2026-08-15,ADG712BRUZ,digikey,ok,200.0,exact,ADG712BRUZ,28.0,,2026-08-15T20:37:02+00:00
2026-08-15,AD7190BRUZ,digikey,ok,200.0,exact,AD7190BRUZ,19.0,,2026-08-15T20:37:03+00:00
2026-08-15,ADG419BRZ,digikey,ok,200.0,exact,ADG419BRZ,23.0,,2026-08-15T20:37:04+00:00
2026-08-15,AD7694BRMZ,digikey,ok,200.0,exact,AD7694BRMZ,10.0,,2026-08-15T20:37:06+00:00
2026-08-15,AD811JRZ,digikey,ok,200.0,exact,AD811JRZ,10.0,,2026-08-15T20:37:07+00:00
2026-08-15,AD7686BRMZ,digikey,ok,200.0,exact,AD7686BRMZ,10.0,,2026-08-15T20:37:09+00:00
2026-08-15,AD7654ASTZ,digikey,ok,200.0,exact,AD7654ASTZ,18.0,,2026-08-15T20:37:10+00:00
2026-08-15,AD5305BRMZ,digikey,ok,200.0,exact,AD5305BRMZ,11.0,,2026-08-15T20:37:11+00:00
2026-08-15,ADG719BRTZ-REEL7,digikey,ok,200.0,exact,ADG719BRTZ-REEL7,16.0,,2026-08-15T20:37:13+00:00
2026-08-15,AD7994BRUZ-1,digikey,ok,200.0,exact,AD7994BRUZ-1,17.0,,2026-08-15T20:37:14+00:00
2026-08-15,AD7790BRMZ,digikey,ok,200.0,exact,AD7790BRMZ,10.0,,2026-08-15T20:37:15+00:00
2026-08-15,AD7327BRUZ,digikey,ok,200.0,exact,AD7327BRUZ,10.0,,2026-08-15T20:37:16+00:00
2026-08-15,AD7714YNZ,digikey,ok,200.0,exact,AD7714YNZ,13.0,,2026-08-15T20:37:18+00:00
2026-08-15,ADG849YKSZ-500RL7,digikey,ok,200.0,exact,ADG849YKSZ-500RL7,10.0,,2026-08-15T20:37:19+00:00
2026-08-15,ADG408BRZ,digikey,ok,200.0,exact,ADG408BRZ,39.0,,2026-08-15T20:37:20+00:00
2026-08-15,AD7738BRUZ,digikey,ok,200.0,exact,AD7738BRUZ,10.0,,2026-08-15T20:37:22+00:00
2026-08-15,ADSP-BF536BBCZ-3A,digikey,ok,200.0,exact,ADSP-BF536BBCZ-3A,19.0,,2026-08-15T20:37:23+00:00
2026-08-15,ADSP-BF548BBCZ-5A,digikey,ok,200.0,exact,ADSP-BF548BBCZ-5A,10.0,,2026-08-15T20:37:24+00:00
2026-08-15,ADSP-BF592KCPZ-2,digikey,ok,200.0,exact,ADSP-BF592KCPZ-2,14.0,,2026-08-15T20:37:25+00:00
2026-08-15,ADSP-BF536BBCZ-4A,digikey,ok,200.0,exact,ADSP-BF536BBCZ-4A,19.0,,2026-08-15T20:37:26+00:00
2026-08-15,ADSP-21369KSWZ-4A,digikey,ok,200.0,exact,ADSP-21369KSWZ-4A,10.0,,2026-08-15T20:37:28+00:00
2026-08-15,AD5410AREZ-REEL7,digikey,ok,200.0,exact,AD5410AREZ-REEL7,39.0,,2026-08-15T20:37:29+00:00
2026-08-15,AD5764ASUZ,digikey,ok,200.0,exact,AD5764ASUZ,10.0,,2026-08-15T20:37:30+00:00
2026-08-15,ADSP-BF609BBCZ-5,digikey,ok,200.0,exact,ADSP-BF609BBCZ-5,19.0,,2026-08-15T20:37:31+00:00
2026-08-15,AD5063BRMZ,digikey,ok,200.0,exact,AD5063BRMZ,10.0,,2026-08-15T20:37:32+00:00
2026-08-15,ADSP-BF533SBBZ500,digikey,ok,200.0,exact,ADSP-BF533SBBZ500,11.0,,2026-08-15T20:37:34+00:00
2026-08-15,AD7811YRUZ,digikey,ok,200.0,exact,AD7811YRUZ,10.0,,2026-08-15T20:37:35+00:00
2026-08-15,AD7811YRZ,digikey,ok,200.0,exact,AD7811YRZ,10.0,,2026-08-15T20:37:36+00:00
2026-08-15,AD5063BRMZ-REEL7,digikey,ok,200.0,exact,AD5063BRMZ-REEL7,10.0,,2026-08-15T20:37:38+00:00
2026-08-15,AD7606BSTZ-6,digikey,ok,200.0,exact,AD7606BSTZ-6,10.0,,2026-08-15T20:37:39+00:00
2026-08-15,AD5410AREZ,digikey,ok,200.0,exact,AD5410AREZ,39.0,,2026-08-15T20:37:40+00:00
2026-08-15,AD5310BRMZ,digikey,ok,200.0,exact,AD5310BRMZ,10.0,,2026-08-15T20:37:42+00:00
2026-08-15,AD7812YRZ,digikey,ok,200.0,exact,AD7812YRZ,10.0,,2026-08-15T20:37:43+00:00
2026-08-15,AD5412AREZ-REEL7,digikey,ok,200.0,exact,AD5412AREZ-REEL7,35.0,,2026-08-15T20:37:44+00:00
2026-08-15,AD4020BRMZ,digikey,ok,200.0,exact,AD4020BRMZ,32.0,,2026-08-15T20:37:46+00:00
2026-08-15,AD5722AREZ,digikey,ok,200.0,exact,AD5722AREZ,31.0,,2026-08-15T20:37:47+00:00
2026-08-15,AD5687BRUZ,digikey,ok,200.0,exact,AD5687BRUZ,10.0,,2026-08-15T20:37:48+00:00
2026-08-15,AD5541CRZ,digikey,ok,200.0,exact,AD5541CRZ,39.0,,2026-08-15T20:37:50+00:00
2026-08-15,AD5391BSTZ-5,digikey,ok,200.0,exact,AD5391BSTZ-5,10.0,,2026-08-15T20:37:51+00:00
2026-08-15,ADAU1401AWBSTZ,digikey,ok,200.0,exact,ADAU1401AWBSTZ,10.0,,2026-08-15T20:37:52+00:00
2026-08-15,AD5392BSTZ-5,digikey,ok,200.0,exact,AD5392BSTZ-5,10.0,,2026-08-15T20:37:53+00:00
2026-08-15,AD5300BRMZ,digikey,ok,200.0,exact,AD5300BRMZ,10.0,,2026-08-15T20:37:55+00:00
2026-08-15,ADZS-21369-EZLITE,digikey,ok,200.0,exact,ADZS-21369-EZLITE,10.0,,2026-08-15T20:37:56+00:00
2026-08-15,AD5390BSTZ-5,digikey,ok,200.0,exact,AD5390BSTZ-5,11.0,,2026-08-15T20:37:57+00:00
2026-08-15,ADSP-21369KSWZ-5A,digikey,ok,200.0,exact,ADSP-21369KSWZ-5A,27.0,,2026-08-15T20:37:59+00:00
2026-08-15,ADSP-BF536BBCZ-4B,digikey,ok,200.0,exact,ADSP-BF536BBCZ-4B,19.0,,2026-08-15T20:38:00+00:00
2026-08-15,ADSP-21161NKCAZ100,digikey,ok,200.0,exact,ADSP-21161NKCAZ100,19.0,,2026-08-15T20:38:01+00:00
2026-08-15,AD7191BRUZ,digikey,ok,200.0,exact,AD7191BRUZ,12.0,,2026-08-15T20:38:02+00:00
2026-08-15,AD5320BRMZ,digikey,ok,200.0,exact,AD5320BRMZ,10.0,,2026-08-15T20:38:04+00:00
2026-08-15,AD7683BRMZ,digikey,ok,200.0,exact,AD7683BRMZ,10.0,,2026-08-15T20:38:05+00:00
2026-08-15,AD7927BRUZ,digikey,ok,200.0,exact,AD7927BRUZ,16.0,,2026-08-15T20:38:06+00:00
2026-08-15,ADSP-BF533SBSTZ400,digikey,ok,200.0,exact,ADSP-BF533SBSTZ400,30.0,,2026-08-15T20:38:08+00:00
2026-08-15,ADSP-2189NBSTZ-320,digikey,ok,200.0,exact,ADSP-2189NBSTZ-320,10.0,,2026-08-15T20:38:09+00:00
2026-08-15,AD7923BRUZ,digikey,ok,200.0,exact,AD7923BRUZ,16.0,,2026-08-15T20:38:10+00:00
2026-08-15,AD5308BRUZ,digikey,ok,200.0,exact,AD5308BRUZ,10.0,,2026-08-15T20:38:12+00:00
2026-08-15,AD1974YSTZ,digikey,ok,200.0,exact,AD1974YSTZ,10.0,,2026-08-15T20:38:13+00:00
2026-08-15,AD5611BKSZ-500RL7,digikey,ok,200.0,exact,AD5611BKSZ-500RL7,10.0,,2026-08-15T20:38:14+00:00
2026-08-15,AD5318BRUZ,digikey,ok,200.0,exact,AD5318BRUZ,10.0,,2026-08-15T20:38:16+00:00
2026-08-15,AD5620BRJZ-1500RL7,digikey,ok,200.0,exact,AD5620BRJZ-1500RL7,36.0,,2026-08-15T20:38:17+00:00
2026-08-15,AD5061BRJZ-2500RL7,digikey,ok,200.0,exact,AD5061BRJZ-2500RL7,36.0,,2026-08-15T20:38:18+00:00
2026-08-15,AD5328BRUZ,digikey,ok,200.0,exact,AD5328BRUZ,10.0,,2026-08-15T20:38:19+00:00
2026-08-15,AD810ANZ,digikey,ok,200.0,exact,AD810ANZ,10.0,,2026-08-15T20:38:21+00:00
2026-08-15,ADA4930-1YCPZ-R7,digikey,ok,200.0,exact,ADA4930-1YCPZ-R7,11.0,,2026-08-15T20:38:22+00:00
2026-08-15,HMC753LP4E,digikey,ok,200.0,exact,HMC753LP4E,39.0,,2026-08-15T20:38:24+00:00
2026-08-15,AD626ANZ,digikey,ok,200.0,exact,AD626ANZ,10.0,,2026-08-15T20:38:25+00:00
2026-08-15,AD8036ARZ,digikey,ok,200.0,exact,AD8036ARZ,10.0,,2026-08-15T20:38:26+00:00
2026-08-15,HMC460LC5,digikey,ok,200.0,exact,HMC460LC5,12.0,,2026-08-15T20:38:27+00:00
2026-08-15,HMC565LC5,digikey,ok,200.0,exact,HMC565LC5,11.0,,2026-08-15T20:38:28+00:00
2026-08-15,AD8429ARZ,digikey,ok,200.0,exact,AD8429ARZ,10.0,,2026-08-15T20:38:30+00:00
2026-08-15,EVAL-PRAOPAMP-1RJZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-1RJZ,10.0,,2026-08-15T20:38:31+00:00
2026-08-15,EVAL-PRAOPAMP-4RUZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-4RUZ,10.0,,2026-08-15T20:38:33+00:00
2026-08-15,AD633ARZ,digikey,ok,200.0,exact,AD633ARZ,11.0,,2026-08-15T20:38:34+00:00
2026-08-15,AD8011ARZ,digikey,ok,200.0,exact,AD8011ARZ,10.0,,2026-08-15T20:38:35+00:00
2026-08-15,EVAL-PRAOPAMP-1RMZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-1RMZ,10.0,,2026-08-15T20:38:37+00:00
2026-08-15,ADA4891-1ARZ,digikey,ok,200.0,exact,ADA4891-1ARZ,10.0,,2026-08-15T20:38:38+00:00
2026-08-15,MAX4081SASA+T,digikey,ok,200.0,exact,MAX4081SASA+T,10.0,,2026-08-15T20:38:40+00:00
2026-08-15,AD713JNZ,digikey,ok,200.0,exact,AD713JNZ,10.0,,2026-08-15T20:38:41+00:00
2026-08-15,ADA4899-1YRDZ,digikey,ok,200.0,exact,ADA4899-1YRDZ,16.0,,2026-08-15T20:38:42+00:00
2026-08-15,EVAL-PRAOPAMP-4RZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-4RZ,10.0,,2026-08-15T20:38:44+00:00
2026-08-15,AD622ANZ,digikey,ok,200.0,exact,AD622ANZ,10.0,,2026-08-15T20:38:45+00:00
2026-08-15,MAX4238ASA+T,digikey,ok,200.0,exact,MAX4238ASA+T,12.0,,2026-08-15T20:38:47+00:00
2026-08-15,AD8317ACPZ-R7,digikey,ok,200.0,exact,AD8317ACPZ-R7,10.0,,2026-08-15T20:38:48+00:00
2026-08-15,EVAL-PRAOPAMP-2RZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-2RZ,10.0,,2026-08-15T20:38:49+00:00
2026-08-15,EVAL-PRAOPAMP-2RMZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-2RMZ,10.0,,2026-08-15T20:38:50+00:00
2026-08-15,MAX44284FAUT+T,digikey,ok,200.0,exact,MAX44284FAUT+T,18.0,,2026-08-15T20:38:51+00:00
2026-08-15,HMC8411LP2FETR,digikey,ok,200.0,exact,HMC8411LP2FETR,10.0,,2026-08-15T20:38:53+00:00
2026-08-15,EVAL-PRAOPAMP-1RZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-1RZ,10.0,,2026-08-15T20:38:54+00:00
2026-08-15,MAX4490AXK+T,digikey,ok,200.0,exact,MAX4490AXK+T,10.0,,2026-08-15T20:38:55+00:00
2026-08-15,MAX4163EUA+T,digikey,ok,200.0,exact,MAX4163EUA+T,10.0,,2026-08-15T20:38:56+00:00
2026-08-15,AD8032ARMZ,digikey,ok,200.0,exact,AD8032ARMZ,10.0,,2026-08-15T20:38:58+00:00
2026-08-15,ADA4896-2ARMZ,digikey,ok,200.0,exact,ADA4896-2ARMZ,10.0,,2026-08-15T20:38:59+00:00
2026-08-15,AD8676ARZ,digikey,ok,200.0,exact,AD8676ARZ,32.0,,2026-08-15T20:39:01+00:00
2026-08-15,AD694JNZ,digikey,ok,200.0,exact,AD694JNZ,39.0,,2026-08-15T20:39:02+00:00
2026-08-15,AD8662ARZ,digikey,ok,200.0,exact,AD8662ARZ,10.0,,2026-08-15T20:39:04+00:00
2026-08-15,HMC463LP5E,digikey,ok,200.0,exact,HMC463LP5E,31.0,,2026-08-15T20:39:05+00:00
2026-08-15,ADA4841-2YRZ,digikey,ok,200.0,exact,ADA4841-2YRZ,11.0,,2026-08-15T20:39:06+00:00
2026-08-15,AD712JNZ,digikey,ok,200.0,exact,AD712JNZ,11.0,,2026-08-15T20:39:08+00:00
2026-08-15,AD8207WBRZ,digikey,ok,200.0,exact,AD8207WBRZ,10.0,,2026-08-15T20:39:10+00:00
2026-08-15,ADA4505-1ARJZ-R7,digikey,ok,200.0,exact,ADA4505-1ARJZ-R7,10.0,,2026-08-15T20:39:11+00:00
2026-08-15,AD8055ARZ,digikey,ok,200.0,exact,AD8055ARZ,10.0,,2026-08-15T20:39:13+00:00
2026-08-15,AD711JNZ,digikey,ok,200.0,exact,AD711JNZ,10.0,,2026-08-15T20:39:14+00:00
2026-08-15,AD202KN,digikey,ok,200.0,exact,AD202KN,33.0,,2026-08-15T20:39:15+00:00
2026-08-15,MAX4208AUA+,digikey,ok,200.0,exact,MAX4208AUA+,10.0,,2026-08-15T20:39:16+00:00
2026-08-15,SSM3302ACPZ,digikey,ok,200.0,exact,SSM3302ACPZ,12.0,,2026-08-15T20:39:18+00:00
2026-08-15,AD8209WBRMZ,digikey,ok,200.0,exact,AD8209WBRMZ,10.0,,2026-08-15T20:39:19+00:00
2026-08-15,MAX44267AUD+,digikey,ok,200.0,exact,MAX44267AUD+,10.0,,2026-08-15T20:39:21+00:00
2026-08-15,MAX4080TASA+,digikey,ok,200.0,exact,MAX4080TASA+,10.0,,2026-08-15T20:39:22+00:00
2026-08-15,HW-V5-ML550-UNI-G,digikey,ok,200.0,exact,HW-V5-ML550-UNI-G,2.0,,2026-08-15T20:39:24+00:00
2026-08-15,HW-SD3400A-DSP-DB-UNI-G,digikey,ok,200.0,exact,HW-SD3400A-DSP-DB-UNI-G,2.0,,2026-08-15T20:39:25+00:00
2026-08-15,HW-FLYLEADS,digikey,ok,200.0,exact,HW-FLYLEADS,10.0,,2026-08-15T20:39:26+00:00
2026-08-15,XC9536-7VQG44C,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:39:27+00:00
2026-08-15,SK-CRII-L-G,digikey,ok,200.0,exact,SK-CRII-L-G,2.0,,2026-08-15T20:39:28+00:00
2026-08-15,XC95108-10PQG100I,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:39:30+00:00
2026-08-15,HW-V5-ML506-UNI-G,digikey,ok,200.0,exact,HW-V5-ML506-UNI-G,2.0,,2026-08-15T20:39:31+00:00
2026-08-15,XC2V40-6CS144C,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:39:32+00:00
2026-08-15,XC2C64-7VQ100C,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:39:33+00:00
2026-08-15,XC4062XLA-09BG432C,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:39:34+00:00
2026-08-15,XC2S200E-6FGG456I,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-15T20:39:35+00:00
2026-08-15,HW-V5-ML507-UNI-G,digikey,ok,200.0,exact,HW-V5-ML507-UNI-G,2.0,,2026-08-15T20:39:36+00:00
2026-08-15,GD25Q20ETIGR,digikey,ok,200.0,exact,GD25Q20ETIGR,14.0,,2026-08-15T20:42:49+00:00
